corpusid,arxiv_id,title,authors,filename,year,venue,citationcount,referencecount,influentialcitationcount,content_references,equations,figures,font,pages,paragraphs,sections,subsections,subsubsections,tables,words
232069095,2102.13643,Variance Reduction via Primal-Dual Accelerated Dual Averaging for Nonsmooth Convex Finite-Sums,"[{'authorId': '35121904', 'name': 'Chaobing Song'}, {'authorId': '144731788', 'name': 'Stephen J. Wright'}, {'authorId': '9727549', 'name': 'Jelena Diakonikolas'}]",Variance Reduction via Primal-Dual Accelerated Dual Averaging for Nonsmooth Convex Finite-Sums,2021,International Conference on Machine Learning,14,43,0,103,254,28,CMR10,33,9,10,0,0,4,16144
220347593,2007.01738,Video Prediction via Example Guidance,"[{'authorId': '153173254', 'name': 'Jingwei Xu'}, {'authorId': '3286703', 'name': 'Huazhe Xu'}, {'authorId': '5796401', 'name': 'Bingbing Ni'}, {'authorId': '1795291', 'name': 'Xiaokang Yang'}, {'authorId': '1753210', 'name': 'Trevor Darrell'}]",Video Prediction via Example Guidance,2020,International Conference on Machine Learning,17,44,1,212,26,30,Unknown,10,0,5,8,2,6,7167
233443782,2104.14421,What Are Bayesian Neural Network Posteriors Really Like?,"[{'authorId': '7991830', 'name': 'Pavel Izmailov'}, {'authorId': '2425230', 'name': 'S. Vikram'}, {'authorId': '28552618', 'name': 'M. Hoffman'}, {'authorId': '145771261', 'name': 'A. Wilson'}]",What Are Bayesian Neural Network Posteriors Really Like,2021,International Conference on Machine Learning,264,83,40,196,64,148,CMSS12,24,1,20,19,0,14,17401
253447155,2211.05311,When is Realizability Sufficient for Off-Policy Reinforcement Learning?,"[{'authorId': '51122287', 'name': 'A. Zanette'}]",When is Realizability Sufficient for Off-Policy Reinforcement Learning,2022,International Conference on Machine Learning,12,63,2,75,246,6,NimbusRomNo9L,32,22,12,16,8,0,15603
227162474,2011.12491,World Model as a Graph: Learning Latent Landmarks for Planning,"[{'authorId': '48571502', 'name': 'Lunjun Zhang'}, {'authorId': '2052310563', 'name': 'Ge Yang'}, {'authorId': '3275284', 'name': 'Bradly C. Stadie'}]",World Model as a Graph Learning Latent Landmarks for Planning,2020,International Conference on Machine Learning,57,53,5,61,18,30,NimbusRomNo9L,12,0,7,7,0,0,8022
244117779,2111.07337,p-Laplacian Based Graph Neural Networks,"[{'authorId': '65862164', 'name': 'Guoji Fu'}, {'authorId': '144259957', 'name': 'P. Zhao'}, {'authorId': '2419616', 'name': 'Yatao Bian'}]",p-Laplacian Based Graph Neural Networks,2021,International Conference on Machine Learning,31,83,4,0,0,0,Unknown,40,0,0,0,0,0,21002
51874224,1804.08544,A Conditional Gradient Framework for Composite Convex Minimization with Applications to Semidefinite Programming,"[{'authorId': '34119589', 'name': 'A. Yurtsever'}, {'authorId': '2442024', 'name': 'Olivier Fercoq'}, {'authorId': '9557137', 'name': 'Francesco Locatello'}, {'authorId': '1678641', 'name': 'V. Cevher'}]",A Conditional Gradient Framework for Composite Convex Minimization with Applications to Semidefinite Programming,2018,International Conference on Machine Learning,34,59,2,95,146,15,NimbusRomNo9L,16,6,12,14,0,0,9370
46932029,1806.00548,A Fast and Scalable Joint Estimator for Integrating Additional Knowledge in Learning Multiple Related Sparse Gaussian Graphical Models,"[{'authorId': '3407212', 'name': 'Beilun Wang'}, {'authorId': '5968525', 'name': 'Arshdeep Sekhon'}, {'authorId': '1791105', 'name': 'Yanjun Qi'}]",A Fast and Scalable Joint Estimator for Integrating Additional Knowledge in Learning Multiple Related Sparse Gaussian Graphical Models,2018,International Conference on Machine Learning,6,49,0,16,12,25,NimbusRomNo9L,27,5,4,6,0,0,18028
211076269,2002.04425,A Hierarchical Transitive-Aligned Graph Kernel for Un-attributed Graphs,"[{'authorId': '145515614', 'name': 'Lu Bai'}, {'authorId': '2290930', 'name': 'Lixin Cui'}, {'authorId': '1679753', 'name': 'E. Hancock'}]",A Hierarchical Transitive-Aligned Graph Kernel for Un-attributed Graphs,2020,International Conference on Machine Learning,6,45,0,40,28,6,NimbusRomNo9L,8,0,6,7,0,6,7090
235125499,2105.10373,A Precise Performance Analysis of Support Vector Regression,"[{'authorId': '1999326', 'name': 'Houssem Sifaou'}, {'authorId': '8405212', 'name': 'A. Kammoun'}, {'authorId': '144789580', 'name': 'Mohamed-Slim Alouini'}]",A Precise Performance Analysis of Support Vector Regression,2021,International Conference on Machine Learning,2,36,0,21,28,17,NimbusRomNo9L,32,0,5,5,4,0,14418
246430352,2201.12426,A Simple Guard for Learned Optimizers,"[{'authorId': '1403769483', 'name': ""Isabeau Pr'emont-Schwarz""}, {'authorId': '2151790736', 'name': ""Jaroslav V'itkru""}, {'authorId': '34685186', 'name': 'Jan Feyereisl'}]",A Simple Guard for Learned Optimizers,2022,International Conference on Machine Learning,4,31,0,53,44,57,NimbusRomNo9L,17,0,14,7,0,4,11005
59523693,1901.11275,A Theory of Regularized Markov Decision Processes,"[{'authorId': '1737555', 'name': 'M. Geist'}, {'authorId': '1689774', 'name': 'B. Scherrer'}, {'authorId': '1721354', 'name': 'O. Pietquin'}]",A Theory of Regularized Markov Decision Processes,2019,International Conference on Machine Learning,248,46,53,113,258,0,NimbusRomNo9L,25,0,10,14,0,0,14217
250340701,2207.07072,A query-optimal algorithm for finding counterfactuals,"[{'authorId': '38023684', 'name': 'Guy Blanc'}, {'authorId': '32271575', 'name': 'Caleb M. Koch'}, {'authorId': '2075388219', 'name': 'Jane Lange'}, {'authorId': '145175555', 'name': 'Li-Yang Tan'}]",A query-optimal algorithm for finding counterfactuals,2022,International Conference on Machine Learning,3,54,0,0,0,3,CMR10,22,0,1,0,0,0,9790
252199783,2209.04604,Accelerated Primal-Dual Methods for Convex-Strongly-Concave Saddle Point Problems,"[{'authorId': '116878230', 'name': 'M. Khalafi'}, {'authorId': '27640659', 'name': 'Digvijay Boob'}]",Accelerated Primal-Dual Methods for Convex-Strongly-Concave Saddle Point Problems,2022,International Conference on Machine Learning,5,30,0,6,43,0,CMMI7,30,0,4,2,2,0,13215
59316583,1901.09184,Action Robust Reinforcement Learning and Applications in Continuous Control,"[{'authorId': '3393407', 'name': 'Chen Tessler'}, {'authorId': '27098848', 'name': 'Yonathan Efroni'}, {'authorId': '1712535', 'name': 'Shie Mannor'}]",Action Robust Reinforcement Learning and Applications in Continuous Control,2019,International Conference on Machine Learning,177,45,26,87,100,108,NimbusRomNo9L,29,2,13,20,0,2,12871
250048623,2206.12169,AdAUC: End-to-end Adversarial AUC Optimization Against Long-tail Problems,"[{'authorId': '13995825', 'name': 'Wen-ming Hou'}, {'authorId': '34679664', 'name': 'Qianqian Xu'}, {'authorId': '16546250', 'name': 'Zhiyong Yang'}, {'authorId': '3172846', 'name': 'Shilong Bao'}, {'authorId': '143605211', 'name': 'Yuan He'}, {'authorId': '1689702', 'name': 'Qingming Huang'}]",AdAUC End-to-end Adversarial AUC Optimization Against Long-tail Problems,2022,International Conference on Machine Learning,4,65,0,58,312,80,Unknown,23,0,10,18,0,4,12157
234742103,2105.07291,Adaptive Newton Sketch: Linear-time Optimization with Quadratic Convergence and Effective Hessian Dimensionality,"[{'authorId': '37669328', 'name': 'Jonathan Lacotte'}, {'authorId': '2115568564', 'name': 'Yifei Wang'}, {'authorId': '3173667', 'name': 'Mert Pilanci'}]",Adaptive Newton Sketch Linear-time Optimization with Quadratic Convergence and Effective Hessian Dimensionality,2021,International Conference on Machine Learning,13,44,2,86,190,58,NimbusRomNo9L,24,0,9,15,1,10,12739
246634804,2202.03077,Adversarial Attack and Defense for Non-Parametric Two-Sample Tests,"[{'authorId': '1507120550', 'name': 'Xilie Xu'}, {'authorId': '47539929', 'name': 'Jingfeng Zhang'}, {'authorId': '2152943340', 'name': 'Feng Liu'}, {'authorId': '67154907', 'name': 'Masashi Sugiyama'}, {'authorId': '145977143', 'name': 'Mohan S. Kankanhalli'}]",Adversarial Attack and Defense for Non-Parametric Two-Sample Tests,2022,International Conference on Machine Learning,1,126,0,4,0,0,NimbusRomNo9L,27,0,0,0,0,0,17610
46942619,1806.02256,Adversarial Regression with Multiple Learners,"[{'authorId': '2069440591', 'name': 'Liang Tong'}, {'authorId': '2736662', 'name': 'Sixie Yu'}, {'authorId': '3056084', 'name': 'Scott Alfeld'}, {'authorId': '1699600', 'name': 'Yevgeniy Vorobeychik'}]",Adversarial Regression with Multiple Learners,2018,International Conference on Machine Learning,21,22,0,0,0,30,Unknown,17,0,2,3,0,0,9353
59553531,1902.00146,Agnostic Federated Learning,"[{'authorId': '81080659', 'name': 'M. Mohri'}, {'authorId': '67086013', 'name': 'Gary Sivek'}, {'authorId': '9486035', 'name': 'A. Suresh'}]",Agnostic Federated Learning,2019,International Conference on Machine Learning,757,69,86,47,49,11,MnSymbol10,30,0,13,14,0,6,12169
220380821,2007.03311,An Accelerated DFO Algorithm for Finite-sum Convex Functions,"[{'authorId': '2109305169', 'name': 'Yuwen Chen'}, {'authorId': '51931942', 'name': 'Antonio Orvieto'}, {'authorId': '40401747', 'name': 'Aurélien Lucchi'}]",An Accelerated DFO Algorithm for Finite-sum Convex Functions,2020,International Conference on Machine Learning,12,35,2,123,416,64,NimbusRomNo9L,48,14,11,16,0,0,25764
218581492,2005.04345,An Investigation of Why Overparameterization Exacerbates Spurious Correlations,"[{'authorId': '2389237', 'name': 'Shiori Sagawa'}, {'authorId': '2655157', 'name': 'Aditi Raghunathan'}, {'authorId': '48797476', 'name': 'Pang Wei Koh'}, {'authorId': '145419642', 'name': 'Percy Liang'}]",An Investigation of Why Overparameterization Exacerbates Spurious Correlations,2020,International Conference on Machine Learning,292,43,65,0,0,0,NimbusRomNo9L,36,0,1,2,0,0,19757
225103225,2010.15690,Analyzing the tree-layer structure of Deep Forests,"[{'authorId': '2004146994', 'name': 'Ludovic Arnould'}, {'authorId': '34287058', 'name': 'Claire Boyer'}, {'authorId': '2618569', 'name': 'Erwan Scornet'}]",Analyzing the tree-layer structure of Deep Forests,2020,International Conference on Machine Learning,9,31,0,39,362,138,CMR10,55,13,13,21,4,6,27374
219179252,2006.01400,Approximation Guarantees of Local Search Algorithms via Localizability of Set Functions,"[{'authorId': '26930090', 'name': 'K. Fujii'}]",Approximation Guarantees of Local Search Algorithms via Localizability of Set Functions,2020,International Conference on Machine Learning,0,41,0,108,160,8,NimbusRomNo9L,23,14,12,16,0,2,13009
232134936,2103.03404,Attention is Not All You Need: Pure Attention Loses Rank Doubly Exponentially with Depth,"[{'authorId': '145595795', 'name': 'Yihe Dong'}, {'authorId': '51440515', 'name': 'Jean-Baptiste Cordonnier'}, {'authorId': '1966031', 'name': 'Andreas Loukas'}]",Attention is Not All You Need Pure Attention Loses Rank Doubly Exponentially with Depth,2021,International Conference on Machine Learning,261,56,25,63,98,22,CMR7,22,2,8,18,0,0,9643
252668450,2209.15031,Automatic Data Augmentation via Invariance-Constrained Learning,"[{'authorId': '1659095718', 'name': 'Ignacio Hounie'}, {'authorId': '2120186', 'name': 'Luiz F. O. Chamon'}, {'authorId': '152551711', 'name': 'Alejandro Ribeiro'}]",Automatic Data Augmentation via Invariance-Constrained Learning,2022,International Conference on Machine Learning,8,89,0,0,0,0,NimbusRomNo9L,24,0,2,0,0,0,14345
59606197,1902.02244,Bandit Multiclass Linear Classification: Efficient Algorithms for the Separable Case,"[{'authorId': '2624289', 'name': 'A. Beygelzimer'}, {'authorId': '2153912', 'name': 'D. Pál'}, {'authorId': '2206023', 'name': 'Balázs Szörényi'}, {'authorId': '9552611', 'name': 'D. Thiruvenkatachari'}, {'authorId': '3431759', 'name': 'Chen-Yu Wei'}, {'authorId': '40201729', 'name': 'Chicheng Zhang'}]",Bandit Multiclass Linear Classification Efficient Algorithms for the Separable Case,2019,International Conference on Machine Learning,10,40,1,4,0,0,NimbusRomNo9L,37,0,1,0,0,0,19761
29168281,1805.07051,Bayesian Joint Spike-and-Slab Graphical Lasso,"[{'authorId': '1799340688', 'name': 'Z. Li'}, {'authorId': '3185893', 'name': 'T. McCormick'}, {'authorId': '34772466', 'name': 'S. Clark'}]",Bayesian Joint Spike-and-Slab Graphical Lasso,2018,International Conference on Machine Learning,31,37,3,97,56,40,NimbusRomNo9L,22,5,15,5,0,4,13034
211258943,2002.10118,"Being Bayesian, Even Just a Bit, Fixes Overconfidence in ReLU Networks","[{'authorId': '36037289', 'name': 'Agustinus Kristiadi'}, {'authorId': '143610806', 'name': 'Matthias Hein'}, {'authorId': '2517795', 'name': 'Philipp Hennig'}]",Being Bayesian Even Just a Bit Fixes Overconfidence in ReLU Networks,2020,International Conference on Machine Learning,222,54,15,0,0,0,NimbusRomNo9L,21,0,10,0,0,0,13599
3644939,1802.03654,Beyond the One Step Greedy Approach in Reinforcement Learning,"[{'authorId': '27098848', 'name': 'Yonathan Efroni'}, {'authorId': '2801905', 'name': 'Gal Dalal'}, {'authorId': '1689774', 'name': 'B. Scherrer'}, {'authorId': '1712535', 'name': 'Shie Mannor'}]",Beyond the One Step Greedy Approach in Reinforcement Learning,2018,International Conference on Machine Learning,42,37,5,32,104,5,NimbusRomNo9L,15,0,16,2,0,0,9373
51882380,1802.03335,Black-Box Variational Inference for Stochastic Differential Equations,"[{'authorId': '51987067', 'name': 'Tom Ryder'}, {'authorId': '1796875', 'name': 'A. Golightly'}, {'authorId': '145924176', 'name': 'A. Mcgough'}, {'authorId': '1990222', 'name': 'D. Prangle'}]",Black-Box Variational Inference for Stochastic Differential Equations,2018,International Conference on Machine Learning,51,40,3,54,52,18,NimbusRomNo9L,10,11,7,10,0,2,6516
246294442,2201.11137,Born-Infeld (BI) for AI: Energy-Conserving Descent (ECD) for Optimization,"[{'authorId': '2064419938', 'name': 'G. Luca'}, {'authorId': '145713672', 'name': 'E. Silverstein'}]",Born-Infeld BI for AI Energy-Conserving Descent ECD for Optimization,2022,International Conference on Machine Learning,8,56,0,53,114,26,NimbusRomNo9L,19,0,8,12,2,4,12239
118638514,1904.05801,Bridging Theory and Algorithm for Domain Adaptation,"[{'authorId': '2108471978', 'name': 'Yuchen Zhang'}, {'authorId': '2115347923', 'name': 'Tianle Liu'}, {'authorId': '35776445', 'name': 'Mingsheng Long'}, {'authorId': '1694621', 'name': 'Michael I. Jordan'}]",Bridging Theory and Algorithm for Domain Adaptation,2019,International Conference on Machine Learning,589,46,125,22,221,0,NimbusRomNo9L,10,0,5,0,0,2,7322
235435833,2106.08283,CRFL: Certifiably Robust Federated Learning against Backdoor Attacks,"[{'authorId': '150961077', 'name': 'Chulin Xie'}, {'authorId': '1476766004', 'name': 'Minghao Chen'}, {'authorId': '153191489', 'name': 'Pin-Yu Chen'}, {'authorId': '143771569', 'name': 'Bo Li'}]",CRFL Certifiably Robust Federated Learning against Backdoor Attacks,2021,International Conference on Machine Learning,117,44,14,65,194,54,Unknown,25,23,12,20,0,4,15912
222177450,2010.03110,Causal Curiosity: RL Agents Discovering Self-supervised Experiments for Causal Representation Learning,"[{'authorId': '34365421', 'name': 'S. Sontakke'}, {'authorId': '2406046', 'name': 'Arash Mehrjou'}, {'authorId': '7326223', 'name': 'L. Itti'}, {'authorId': '1707625', 'name': 'B. Scholkopf'}]",Causal Curiosity RL Agents Discovering Self-supervised Experiments for Causal Representation Learning,2020,International Conference on Machine Learning,42,42,3,0,0,0,NimbusRomNo9L,14,0,0,0,0,0,9077
249062932,2205.12331,Certified Robustness Against Natural Language Attacks by Causal Intervention,"[{'authorId': '2146233407', 'name': 'Haiteng Zhao'}, {'authorId': '2149147043', 'name': 'Chang Ma'}, {'authorId': '2029648342', 'name': 'Xinshuai Dong'}, {'authorId': '1755919', 'name': 'A. Luu'}, {'authorId': None, 'name': 'Zhi-Hong Deng'}, {'authorId': '2119078220', 'name': 'Hanwang Zhang'}]",Certified Robustness Against Natural Language Attacks by Causal Intervention,2022,International Conference on Machine Learning,23,73,5,144,38,12,NimbusRomNo9L,13,0,13,12,0,14,8684
52902788,1810.00846,"Classification from Positive, Unlabeled and Biased Negative Data","[{'authorId': '51500675', 'name': 'Yu-Guan Hsieh'}, {'authorId': '47537639', 'name': 'Gang Niu'}, {'authorId': '67154907', 'name': 'Masashi Sugiyama'}]",Classification from Positive Unlabeled and Biased Negative Data,2018,International Conference on Machine Learning,61,51,4,80,38,11,NimbusRomNo9L,20,0,6,12,0,2,12456
28708280,1802.03430,Coded Sparse Matrix Multiplication,"[{'authorId': '2096387', 'name': 'Sinong Wang'}, {'authorId': '2668853', 'name': 'Jiashang Liu'}, {'authorId': '1750487', 'name': 'N. Shroff'}]",Coded Sparse Matrix Multiplication,2018,International Conference on Machine Learning,115,23,7,38,134,21,CMMI10,25,0,6,12,0,10,11234
248525061,2205.02719,Communication-Efficient Adaptive Federated Learning,"[{'authorId': '2115657849', 'name': 'Yujia Wang'}, {'authorId': '2110924166', 'name': 'Lu Lin'}, {'authorId': '7557913', 'name': 'Jinghui Chen'}]",Communication-Efficient Adaptive Federated Learning,2022,International Conference on Machine Learning,38,57,5,173,244,40,NimbusRomNo9L,38,0,12,17,0,6,21245
25850865,1801.06309,Composite Functional Gradient Learning of Generative Adversarial Models,"[{'authorId': '2108925678', 'name': 'Rie Johnson'}, {'authorId': '50728655', 'name': 'Tong Zhang'}]",Composite Functional Gradient Learning of Generative Adversarial Models,2018,International Conference on Machine Learning,13,28,0,34,24,51,NimbusRomNo9L,19,0,8,7,0,2,10501
